iter	Logloss
350	0.0600170312
351	0.05993233112
352	0.05985927017
353	0.05980848938
354	0.05971080337
355	0.05960101789
356	0.0595413647
357	0.0594888113
358	0.0593747906
359	0.05929106246
360	0.0591501375
361	0.05908022683
362	0.05898484194
363	0.05884813517
364	0.05876968311
365	0.05867370602
366	0.0586247327
367	0.05856970794
368	0.05846489855
369	0.05837380244
370	0.05824057341
371	0.05816844633
372	0.05810119825
373	0.05804751902
374	0.05795348483
375	0.05783019098
376	0.05774724072
377	0.05768504869
378	0.05758607551
379	0.05750414004
380	0.05739712348
381	0.05731917141
382	0.05726768571
383	0.05718146668
384	0.05705914383
385	0.05694822898
386	0.05691004249
387	0.05680561548
388	0.05671616179
389	0.05661240116
390	0.05656630634
391	0.05646287722
392	0.05639394713
393	0.05632499134
394	0.05624243685
395	0.05619391756
396	0.05607951854
397	0.05603541573
398	0.05597567452
399	0.05592129374
400	0.05580422695
401	0.05569459163
402	0.05557433057
403	0.05551850508
404	0.05542952344
405	0.05538238951
406	0.05529495241
407	0.05522908475
408	0.05517296697
409	0.05507115051
410	0.05495989926
411	0.05486512485
412	0.05481940593
413	0.05473206204
414	0.05466278821
415	0.05456883846
416	0.05452844682
417	0.05446245832
418	0.05432906741
419	0.05423773309
420	0.05416484449
421	0.05411363436
422	0.054029605
423	0.05395382656
424	0.05385064007
425	0.05374332355
426	0.0536489902
427	0.05355208271
428	0.05350693898
429	0.05345991951
430	0.05339374795
431	0.05333370596
432	0.05326278013
433	0.05318058309
434	0.0531346529
435	0.05305346237
436	0.05300736361
437	0.05293491965
438	0.0528866499
439	0.05284583873
440	0.05278061656
441	0.05269067912
442	0.0525663617
443	0.05249382018
444	0.05243646612
445	0.05236031646
446	0.05232120552
447	0.05227883882
448	0.05219212519
449	0.05215516815
450	0.05200523196
451	0.05194082337
452	0.05185428224
453	0.05181449655
454	0.05176429901
455	0.0516800035
456	0.0516342552
457	0.05154263135
458	0.05149859498
459	0.05135300882
460	0.05133454356
461	0.0513101723
462	0.05120562553
463	0.05113503977
464	0.05100624756
465	0.05094451472
466	0.05083392874
467	0.0507714728
468	0.05074406584
469	0.05070693702
470	0.05061388868
471	0.05054743577
472	0.05047438357
473	0.05041591913
474	0.05035314048
475	0.05026774567
476	0.05022550501
477	0.05017050735
478	0.05010913437
479	0.04997579523
480	0.04992812716
481	0.04987314534
482	0.04983888616
483	0.04980482736
484	0.04977226724
485	0.04969070778
486	0.04965227095
487	0.04956999464
488	0.04947334421
489	0.0493650535
490	0.04933784623
491	0.04928502854
492	0.04923858767
493	0.04917051169
494	0.04913332546
495	0.04907367013
496	0.04899737249
497	0.04897979707
498	0.04893916957
499	0.04881888768
500	0.04875554957
501	0.04872365444
502	0.04864826924
503	0.04857207989
504	0.0485357053
505	0.04848235925
506	0.04843081617
507	0.04840061248
508	0.04834719508
509	0.04829635832
510	0.04826243832
511	0.04821441993
512	0.0480758136
513	0.04802127523
514	0.04798371145
515	0.04795235523
516	0.0479210882
517	0.0478912291
518	0.04778373169
519	0.04775327239
520	0.0477006799
521	0.0476629673
522	0.0476227011
523	0.04758140406
524	0.04752323411
525	0.04743853891
526	0.04734089409
527	0.04731435052
528	0.04722574764
529	0.04714812359
530	0.04711508896
531	0.04703062206
532	0.0469049169
533	0.04680761198
534	0.04673604123
535	0.04671574201
536	0.04666551109
537	0.04659116068
538	0.04653812074
539	0.04649225185
540	0.04639330059
541	0.04632147111
542	0.04627362678
543	0.04624570478
544	0.04622511313
545	0.04614105549
546	0.04611700337
547	0.0460738754
548	0.04600474791
549	0.04598001691
550	0.04592597789
551	0.04587315786
552	0.04583010677
553	0.04578736571
554	0.04573908715
555	0.04570361082
556	0.04563855458
557	0.04560508059
558	0.04556286683
559	0.04552304193
560	0.04549161495
561	0.04533340689
562	0.04529501848
563	0.04524661952
564	0.04521426309
565	0.04513382304
566	0.04503844978
567	0.04498480798
568	0.04495619755
569	0.04489378961
570	0.0448101986
571	0.04475914243
572	0.04471588966
573	0.04469470498
574	0.04466340369
575	0.04458945918
576	0.04455436637
577	0.04446601218
578	0.044432723
579	0.04436482179
580	0.04431698714
581	0.04427389446
582	0.04423279719
583	0.04421214293
584	0.04418259861
585	0.0441106866
586	0.04407496107
587	0.0440335329
588	0.04396995986
589	0.04393740902
590	0.04378769196
591	0.04377487794
592	0.04369952964
593	0.04364288861
594	0.04358185437
595	0.04353749145
596	0.04349434144
597	0.0434268248
598	0.04334017347
599	0.04328276581
600	0.04321501489
601	0.04318368822
602	0.04314478619
603	0.04311687304
604	0.04307454868
605	0.04304428438
606	0.04301769185
607	0.0429119821
608	0.04288297965
609	0.0428069078
610	0.04271607551
611	0.04268777351
612	0.04261933886
613	0.04257453513
614	0.04253083128
615	0.04247683192
616	0.04242205861
617	0.04239323017
618	0.04234798491
619	0.04229567981
620	0.04225869481
621	0.04222950305
622	0.04220121868
623	0.04213547339
624	0.04210336842
625	0.04206871731
626	0.04201620581
627	0.04198408879
628	0.04195177489
629	0.04192406105
630	0.04189231101
631	0.04183927903
632	0.04180727419
633	0.04178651937
634	0.04174273053
635	0.04164300318
636	0.04160658399
637	0.04159034428
638	0.04149522274
639	0.04145242278
640	0.04142702851
641	0.04138248741
642	0.04132319298
643	0.04125683547
644	0.04123147173
645	0.04119326781
646	0.0411347587
647	0.04109671434
648	0.04102267412
649	0.04100014122
650	0.0409724609
651	0.04094245995
652	0.04090621283
653	0.04087075831
654	0.04084198245
655	0.04082817111
656	0.04076622408
657	0.04074054933
658	0.04070071427
659	0.04066995828
660	0.04063132076
661	0.04053334559
662	0.04050735723
663	0.04047324294
664	0.04040501916
665	0.04037321766
666	0.04034439319
667	0.04031570225
668	0.04028857689
669	0.04025866256
670	0.04020523568
671	0.04018007028
672	0.04015300721
673	0.04007352718
674	0.03999779181
675	0.03995916276
676	0.03990796929
677	0.03986861316
678	0.03984090522
679	0.03981821805
680	0.039770894
681	0.03974972481
682	0.03970194922
683	0.03966097348
684	0.03963911875
685	0.03961419366
686	0.03951570222
687	0.0394661606
688	0.03941954886
689	0.03939841827
690	0.03936064033
691	0.03930204293
692	0.03927748983
693	0.0392277435
694	0.03919762668
695	0.03917119987
696	0.03914536999
697	0.03909751016
698	0.03908125561
699	0.03904614515
700	0.03900372826
701	0.03897233253
702	0.03895197656
703	0.03893367056
704	0.03889919699
705	0.03887846237
706	0.03882456546
707	0.03876578599
708	0.0387325098
709	0.03870830442
710	0.03866963556
711	0.03860447615
712	0.03858189092
713	0.03855926639
714	0.03852125742
715	0.0384998769
716	0.0384095582
717	0.03838986667
718	0.0383605527
719	0.03833079363
720	0.03830960527
721	0.03825701553
722	0.03819623308
723	0.03818223281
724	0.0381559464
725	0.0381059414
726	0.03807035582
727	0.03805377541
728	0.03798359397
729	0.03796034467
730	0.03790337861
731	0.03787987977
732	0.03785904557
733	0.03779813514
734	0.03776009864
735	0.03774115771
736	0.03770457207
737	0.03763851406
738	0.03761162354
739	0.0375834296
740	0.03756333173
741	0.03753854608
742	0.03750140136
743	0.0374823348
744	0.03745489808
745	0.03740217727
746	0.03736994896
747	0.03733675973
748	0.03729648111
749	0.03724894401
750	0.03722638394
751	0.03721205432
752	0.03717371751
753	0.03715214276
754	0.03712668292
755	0.03707191617
756	0.03703543672
757	0.03699929241
758	0.0369495353
759	0.03691502245
760	0.03686796862
761	0.03682628635
762	0.03678281379
763	0.03673528607
764	0.03671042697
765	0.03667117494
766	0.03661903584
767	0.03657635176
768	0.03654228065
769	0.03652158892
770	0.03648290813
771	0.03646350546
772	0.03644496393
773	0.03642122535
774	0.03639432882
775	0.0363604899
776	0.03631728708
777	0.03627389525
778	0.03624986623
779	0.03623021018
780	0.03620380784
781	0.03617418514
782	0.03614180599
783	0.036130218
784	0.03610029297
785	0.03605675646
786	0.03602402453
787	0.03598583799
788	0.03597248998
789	0.03593284401
790	0.0359129196
791	0.03585943605
792	0.03582361107
793	0.03577358075
794	0.03573224825
795	0.03572114735
796	0.03570811155
797	0.03566707512
798	0.03562922556
799	0.03559521202
800	0.03557819554
801	0.03554199397
802	0.03549991433
803	0.03547954521
804	0.03543551352
805	0.03540484972
806	0.03537913663
807	0.03531276537
808	0.03530133281
809	0.03528161122
810	0.03523217385
811	0.03520295918
812	0.03516874594
813	0.0351303559
814	0.03509811098
815	0.03505126308
816	0.03502219002
817	0.0349976665
818	0.0349797217
819	0.03496777216
820	0.03495134024
821	0.03490413875
822	0.03488372157
823	0.03487028149
824	0.03483866196
825	0.03479632065
826	0.0347341038
827	0.03468336475
828	0.03466493117
829	0.03464589361
830	0.03462148852
831	0.03460219911
832	0.03456633336
833	0.03454880063
834	0.03450026154
835	0.03446399778
836	0.0344440098
837	0.03441793459
838	0.03439223361
839	0.03437030036
840	0.03433829153
841	0.03431590463
842	0.03427422222
843	0.03424377876
844	0.03419854378
845	0.03416884663
846	0.03410758544
847	0.03405104138
848	0.03400885149
849	0.03399028205
850	0.0339789618
851	0.03394808774
852	0.03392030729
853	0.03389774509
854	0.03384410544
855	0.03382744449
856	0.03381059668
857	0.03379211467
858	0.03375258448
859	0.03372800868
860	0.03367715453
861	0.03365042549
862	0.03362851474
863	0.03361189715
864	0.03359597589
865	0.03355640984
866	0.03352511101
867	0.03349546733
868	0.0334344676
869	0.03341369114
870	0.03338821422
871	0.03336195336
872	0.0333384932
873	0.03332040501
874	0.03329802904
875	0.03327207904
876	0.03324095827
877	0.0332161087
878	0.03319579935
879	0.03317837669
880	0.03315280694
881	0.0331218426
882	0.0330856594
883	0.0330612084
884	0.03303677286
885	0.03299435024
886	0.0329667517
887	0.03294949001
888	0.03291148662
889	0.03284918147
890	0.03282919721
891	0.03281534454
892	0.03279890277
893	0.03277042354
894	0.03274474946
895	0.03272409168
896	0.03269661682
897	0.03267482863
898	0.03262773216
899	0.03261603836
900	0.03259367453
901	0.03256458698
902	0.03255448333
903	0.0325001035
904	0.0324790605
905	0.03245733547
906	0.03240597897
907	0.03236997447
908	0.03233404393
909	0.03229649574
910	0.03226432358
911	0.03222785435
912	0.03220609258
913	0.03217548623
914	0.03215770563
915	0.03209852781
916	0.0320809506
917	0.03205623095
918	0.032034462
919	0.03201069622
920	0.03198443685
921	0.03196936736
922	0.03195077025
923	0.03193535125
924	0.03192082408
925	0.03189427739
926	0.0318842498
927	0.03185714033
928	0.03182177389
929	0.03179877726
930	0.03178186246
931	0.03176117068
932	0.03170909887
933	0.03168414327
934	0.03166400272
935	0.03164861337
936	0.03163179554
937	0.03161378289
938	0.03153832014
939	0.03151653109
940	0.03150684646
941	0.03147341087
942	0.03143104603
943	0.03139937196
944	0.03135264942
945	0.03132894026
946	0.0313042061
947	0.03128446681
948	0.0312605181
949	0.03124578028
950	0.03120643306
951	0.031151961
952	0.03112073475
953	0.03109147603
954	0.03106998685
955	0.03105970253
956	0.03102702084
957	0.0309870681
958	0.03095941442
959	0.03091251913
960	0.03089468641
961	0.0308730286
962	0.0308459566
963	0.03082057666
964	0.03079761935
965	0.03077184439
966	0.03075884672
967	0.03073601374
968	0.03069439534
969	0.03064757073
970	0.03061990076
971	0.03060934579
972	0.03056505665
973	0.03052086607
974	0.03049409329
975	0.03047824427
976	0.0304643633
977	0.03041314209
978	0.03039264397
979	0.03038166248
980	0.03035891458
981	0.03033753096
982	0.03032758644
983	0.0303125995
984	0.03030300703
985	0.03027460717
986	0.03025412727
987	0.03020563175
988	0.0301789966
989	0.03016013362
990	0.03013404345
991	0.03010511435
992	0.03006314209
993	0.03004199564
994	0.03001765439
995	0.03000369535
996	0.02999466047
997	0.02996709612
998	0.02995371437
999	0.02994275222
